id_komentar,author_name,updated_at,text,text_clean
Ugzmt9Ob-_Uyyh36ot14AaABAg,@achmadmawardi1689,2025-05-17 06:13:33+00:00,"Terkepas pro dan kontra masyarakat memang menginginkan kenyataan bukan hanya,wacana yang belum tentu terlaksana,KDM ,bukti nyata",terkepas pro kontra masyarakat kenyataan wacana terlaksana kdm bukti nyata
UgxqGm_mxWJW58Zq4Dl4AaABAg,@MalikMotors-w3n,2025-05-17 06:13:31+00:00,Gak massalah mau jangka pendek ke....dari pada gak ada sama sekali,massalah jangka pendek
Ugz231Quy_WVEebFJiF4AaABAg,@BambangSuyitno-xy7nh,2025-05-17 06:13:23+00:00,TUGAS ITU MEMANG TANGGUNG JAWABNYA KDM  DI SELESAIKAN SECARA BENAR & TUNTAS SESUAI PERATURAN. JANGANLAH TUGAS UTK PENCITRAAN.,tugas tanggung kdm selesaikan tuntas sesuai peraturan tugas pencitraan
UgzPn0K9kLnRKymYW_R4AaABAg,@achmadmawardi1689,2025-05-17 06:13:20+00:00,"Terkepas pro dan kontra masyarakat memang menginginkan kenyataan bukan hanya,wacana yang belum tentu terlaksana,KDM ,bukti nyata ,",terkepas pro kontra masyarakat kenyataan wacana terlaksana kdm bukti nyata
UgyW56fPyphVFww4-kR4AaABAg,@wawanws77,2025-05-17 06:13:20+00:00,Akhirnya dibahas,dibahas
UgyyHKq85CagF7oNrjx4AaABAg,@QstgbQstgb-t5g,2025-05-17 06:13:15+00:00,"Min Tempo wajah Mulyadi bisa diblur saja nggak min? Aura aura pemuja apa gitu ya,",min tempo wajah mulyadi diblur min aura aura pemuja ya
UgzYbp1OcQ-aVAO04Td4AaABAg,@ajunkgraha,2025-05-17 06:13:12+00:00,"Intinya jgn sampai mengkultuskan seseorang, biasa aja, jika mmg ikhlas kita doakan yg terbaik, jika hanya pencitraan jgn sampai diberikan kesempatan seperti Mulyono.",intinya mengkultuskan ikhlas doakan terbaik pencitraan kesempatan mulyono
UgxAy9p4xKkJ7eb3HRF4AaABAg,@Paksand,2025-05-17 06:13:00+00:00,Suarakan dan buktikan buat rakyat Indonesia agar sejahtera..aamin❤❤❤,suarakan buktikan rakyat indonesia sejahtera amin
UgzC1yftuuQfVUStQ3F4AaABAg,@LulikKrismanto,2025-05-17 06:12:56+00:00,"Pemecah bela masyarakat, antek n agen asing, yg biayai saja george soros👎😂",pemecah bela masyarakat antek n agen asing biayai george soros
Ugx7h0H9bo7gQS8Hy7J4AaABAg,@danisetiabudi4163,2025-05-17 06:12:54+00:00,Manusiawi kalau pencitraan karena bisa jadi pencitraan itu bernilai positif dan bisa ditiru oleh rakyatnya kita juga sebagai kepala keluarga mungkin bisa menjadikan pencitraan itu untuk jadi panutan anak kita di rumah,manusiawi pencitraan pencitraan bernilai positif ditiru rakyatnya kepala keluarga menjadikan pencitraan panutan anak rumah
UgyP3adr-HSniDEOPNV4AaABAg,@bapakanto4263,2025-05-17 06:12:33+00:00,Harus nya presiden dan dan mentri² nya orang² tempo semua jd gak bakalan ada pencitraan pasti maju indonesia pasti jd negara super power...😂,nya presiden mentri nya orang tempo pencitraan maju indonesia negara super power
UgxWUjbg5MxhkBJ77rZ4AaABAg,@kaplukful,2025-05-17 06:12:32+00:00,"Kita lihat dulu kinerja nya dalam 10 tahun kedepan...,benar benar-benar idealis atau pencitraan.",lihat kinerja nya kedepan idealis pencitraan
UgyuohqzkRSsCnPtTnB4AaABAg,@tatangruhiyat9599,2025-05-17 06:12:32+00:00,Hati hati provokator,hati hati provokator
UgwyDBPHDtzRK-DLaaF4AaABAg,@denisaja2867,2025-05-17 06:12:29+00:00,"Saya berkomentar   konteks Wilayah Jawa Barat dg jumlah penduduk 50 juta jiwa  disitu ada kawasan, industri, pertanian , kekayaan alam, kebudayaan  & saya kira kepemimpinan KDM sangat ideal bisa membawa Jawa Barat lebih baik  , gebrakan awal sebagai  gubernur  terasa &  dapat di lihat oleh masyarakat manfaat nya padahal ini baru awal apalagi nanti 5 tahun kedepannya insyaallah Jawa Barat  akan menjadi provinsi terbaik ,adapun masalah warga yg di luar Jawa Barat banyak yg memuji & mengapresiasi iya ga apa apa  ini namanya penomena di masyarakat  , walopun yg tidak suka dan benci pasti ada , harapan saya kDM memimpin Jawa Barat 2 periode  supaya kepemimpinan & hasilnya maksimal, kedepannya KDM terpilih atau tidak jadi RI 1 tergantung mayoritas warga Indonesia yg menilai & memilih",berkomentar konteks wilayah jawa barat penduduk juta jiwa disitu kawasan industri pertanian kekayaan alam kebudayaan kepemimpinan kdm ideal membawa jawa barat gebrakan gubernur lihat masyarakat manfaat nya kedepannya insyaallah jawa barat provinsi terbaik warga jawa barat memuji mengapresiasi iya namanya penomena masyarakat walopun suka benci harapan kdm memimpin jawa barat periode kepemimpinan hasilnya maksimal kedepannya kdm terpilih ri tergantung mayoritas warga indonesia menilai memilih
Ugz_p2e9AFDjDkDhMzR4AaABAg,@deejesfamily6717,2025-05-17 06:12:27+00:00,Hebat bpk aing,hebat bpk aing
UgwjaJxlAzmyvYsdAix4AaABAg,@ThieryHenry-og3bj,2025-05-17 06:12:25+00:00,Lagi-lagi masyarakat Indonesia terjebak kultus penokohan,masyarakat indonesia terjebak kultus penokohan
UgzqWu26esre0C6XCi54AaABAg,@yunitafir3253,2025-05-17 06:12:17+00:00,Orang nya wowo jd tdk dukung,orang nya wowo dukung
UgwqRV4HzHT8rws3FP54AaABAg,@raisyaraisya2980,2025-05-17 06:12:14+00:00,"hati2pemimpin seperti kdm,kgn2mulyono jilid 2.",hati pemimpin kdm kangen mulyono jilid
UgyyUl-eyfWumOrs9Pp4AaABAg,@mohammadhanafi886,2025-05-17 06:12:10+00:00,Mudah2an beda sama Jokowi. Sepertinya KDM kalaui Sein ke Kanan beloknya juga ke Kanan. Dia nggak akan maju sebagai WaPress sebelum 10 tahun bangun Jabar. Dia akan maju langsung jadi President setelah 10 tahun bangun JaBar. Kita dukung,mudah an beda jokowi kdm kalaui sein kanan beloknya kanan maju wapress bangun jabar maju langsung president bangun jabar dukung
UgwCj90bbKTs23hAaf94AaABAg,@muhammadzainuddin3442,2025-05-17 06:12:04+00:00,"Raja jawa Raja Sunda.. 

Raja Gilaa",raja jawa raja sunda raja gila
UgyqzRZcuvWo2wpWA_54AaABAg,@triharimarty8948,2025-05-17 06:12:02+00:00,Pejabat yg penghasilan nya dari konten mk bekerja utk atau demi konten.. kebijakan tdk akan pernah bersih dan sehat mski terkesan manfaat sejatinya membangun kerusakan yg disadarinya terlambat,pejabat penghasilan nya konten konten kebijakan bersih sehat mski terkesan manfaat sejatinya membangun kerusakan disadarinya terlambat
UgxVBqb5blKLiahP6eB4AaABAg,@abuibrohim2640,2025-05-17 06:11:57+00:00,Lanjutkan menyampaikan kebenaran. ❤❤❤,lanjutkan kebenaran
UgxP3VBrwImxo1d2zrN4AaABAg,@budhisatwatikusni6270,2025-05-17 06:11:47+00:00,"Saya sepakat dengan sikap Tempo yg dikatakan oleh Stefanus Pramono, mengatasi masalah tidak dengan cara sepintas tanpa melihat akar masalah. Semua harus dipikirkan secara mendalam untuk mendapat jawaban yg kuat berjangka panjang. Bukan dengan jawaban sekejap tapi punya  kesalahan cukup parah di masa datang.",sepakat sikap tempo stefanus pramono mengatasi sepintas akar dipikirkan mendalam kuat berjangka sekejap kesalahan parah
Ugz1kmtSpbTATqIALBp4AaABAg,@anhan2204,2025-05-17 06:11:46+00:00,Tenggelamkan cukup satu Populis 10 thn yg menghsncurkan Hukum Ekonomi dan Politik dan Persatuan Bangsa.,tenggelamkan populis menghsncurkan hukum ekonomi politik persatuan bangsa
Ugxn5Ah68vY_Rpbge394AaABAg,@herubudiman865,2025-05-17 06:11:46+00:00,sama pencitrasn spt mulyono sekarang dipuja2 kalo jatub dicampakan,pencitrasn mulyono dipuja kalo jatub dicampakan
UgyBjPiblR0MRwmZ_ZR4AaABAg,@boby5134,2025-05-17 06:11:41+00:00,Kau bikin konten untuk apa?,kau bikin konten
UgzF8G4pPt_lfOAkhiF4AaABAg,@WiWokDeTokk,2025-05-17 06:11:40+00:00,"SEBAGAI RAKYAT YG KRITIS, GW TETAP WAIT N SEE DULU AJA !! 2029 MASIH LAMA !! JANGAN TERLALU MENG ELU ELU KAN KDM DULU !! WALAUPUN KEBIJAKANNYA BAGUS !! MASIH TRAUMA SAMA MULYONO !!",rakyat kritis gue wait n sih meng lu lu kdm kebijakannya bagus trauma mulyono
UgyxQmdT5_EPVamwgmp4AaABAg,@babepasha2810,2025-05-17 06:11:39+00:00,Udh kecium jauh2 hari,kecium
UgxmVEb9E_oZCpekkwR4AaABAg,@pintasimanjuntak8765,2025-05-17 06:11:33+00:00,Wah sptnya ada unsur2 mistiknya jg ya kediaman KDM,sptnya unsur mistiknya ya kediaman kdm
UgyncDJXuueOEQ-nsvV4AaABAg,@nikemustikadewi962,2025-05-17 06:11:23+00:00,"Saya warga jabar bukan pendukung KDM kita lihat saja hasil kerjanya, kl untuk RI 1 sepertinya blm cocok krn masih ada yg lebih pantas . 🙏🏻",warga jabar pendukung kdm lihat hasil kerjanya ri cocok
Ugx63lZNnWAHLLcyrSR4AaABAg,@Paksand,2025-05-17 06:11:19+00:00,Jangan seperti PDIP...bikin mencekik rakyat..partai politik di ruang lingkup yah PKI..koruptor..SDH terbukti semua..skarang mau merusak pimpinan yg baik dgn rakyat dan terbukti di mata rakyat..slalu PDIP merusak😂😂😂😂,pdip bikin mencekik rakyat partai politik ruang lingkup ya pki koruptor terbukti merusak pimpinan rakyat terbukti mata rakyat pdip merusak
UgyUhNSsLUFv5mFhLXt4AaABAg,@yunitafir3253,2025-05-17 06:11:19+00:00,Dukung tempo,dukung tempo
Ugw2aJ2UBhD7budMSCV4AaABAg,@ahmadjuniadi6594,2025-05-17 06:11:18+00:00,Tuan George soros seneng ini........,tuan george soros senang
Ugy-JA0qSlvQPFTXCZ14AaABAg,@TatiApriana,2025-05-17 06:11:14+00:00,"Apa salahnya dokumentasi yang di rekam kemudian di upload =konten,  kebaikan itu harus disebarkan seluas luasnya saya sendiri belajar banyak dari KDM mulai dari sikap, komunikasi, cara memimpin sampai ke anggaran. Kalau mau bahas data liat kerja gubernur lain bandingkan dengan KDM. Era digital kok masih memperdebatkan konten.",salahnya dokumentasi rekam upload konten kebaikan disebarkan seluas luasnya belajar kdm sikap komunikasi memimpin anggaran bahas data lihat kerja gubernur bandingkan kdm era digital memperdebatkan konten
UgzPN766Z1KCsQs1I854AaABAg,@josepfofid6109,2025-05-17 06:11:13+00:00,Intinya kerja dan menolonhg rakyat bukan cuma duudk mengkritik,intinya kerja menolonhg rakyat duudk mengkritik
UgyjEDtSi7mJBDTGSmZ4AaABAg,@tatangruhiyat9599,2025-05-17 06:11:11+00:00,Hati hati dgn bocor kasar,hati hati bocor kasar
Ugw7r1vka3uZ0rVtYrV4AaABAg,@abiakana6637,2025-05-17 06:11:01+00:00,Bocor alus mengurai dengan bijak dan sesuai fakta ... Sebaik baiknya orang tetap harus diwaspadai ...👍👍👍,bocor alus mengurai bijak sesuai fakta baiknya orang diwaspadai
Ugw9AowVl9eCELnDJud4AaABAg,@NurRohman-md6kx,2025-05-17 06:10:56+00:00,"KDM tidak sama ono itu.........
Smoga ketulusannya tdk kecampur ambisi kecuali u rakyat",kdm sono semoga ketulusannya kecampur ambisi kecuali rakyat
UgyVocroI-anEPMMm9h4AaABAg,@siirennuddin8093,2025-05-17 06:10:55+00:00,"Orng"" ini kyknya orng"" pdip gk sih",orang kayaknya orang pdip sih
Ugxl9iT7BENMRd6L60Z4AaABAg,@dadangwahyu2722,2025-05-17 06:10:49+00:00,"Jadilah media masa yang melihat rekam jejak nara sumber berita , dan jadilah media masa yg berimbang ,  jgn lupakan kenyataan bahwa masyarakat paling bawah sekalipun tahu sepak terjang Kdm dari dulu dan walaupun disebut mencari populis, tapi semua itu kembali ke masyarakat yg menilai,   bukan media masa  yang menilai",media rekam jejak nara sumber berita media berimbang lupakan kenyataan masyarakat sepak terjang kdm mencari populis masyarakat menilai media menilai
UgxVnjcqU917BhRGdwt4AaABAg,@quizsekolah,2025-05-17 06:10:48+00:00,kdm ditarik hasyim adiknya prabowo,kdm ditarik hasyim adiknya prabowo
Ugxv3lMB9TxZZ3PbxNd4AaABAg,@Rio-zg8jt,2025-05-17 06:10:48+00:00,George Soros  😂😂kompor halus,george soros kompor halus
Ugzc5-caizd1SeOa9WN4AaABAg,@sultanag583,2025-05-17 06:10:45+00:00,"Pribadi jokowi dan KDM beda.. Tapi processing hampir mirip. 
Tapi gue sangat suka TEMPO agar tidak terjadi jokowi jilid 2.",pribadi jokowi kdm beda processing gue suka tempo jokowi jilid
UgzDOkeTakS8jgcdYOR4AaABAg,@zakisyifabhita6580,2025-05-17 06:10:44+00:00,"Kita lihat saja apakah populisnya kdm sm dg populisnya jokowi? 
Menurut sy perbedaan jauh. ... 
Sy orang jakarta.
 Hasil kdm bisa dilihat dr jd bupati, anggota dprd. 
Sekarang jd gubernur. 
Lg pula kdm merekrut orang jujur/ berkompeten seperti bu susi, bos mardigu dsb.",lihat populisnya kdm populisnya jokowi perbedaan orang jakarta hasil kdm bupati anggota dprd gubernur kdm merekrut orang jujur berkompeten bu susi bos mardigu dsb
UgyZE-Xrslx9_6eoxmV4AaABAg,@ppdadmo3180,2025-05-17 06:10:42+00:00,Kelompok orang yg cuma omongin orang.. gak ada manfaat banyak mudharat... Coba lihat jejak digital KDM .. beliau memang spt itu dari dulu . Sama dgn Jokowi...kerja kerja kerja... Bukan omong doang..😂😂,kelompok orang mengomongkan orang manfaat mudharat coba lihat jejak digital kdm beliau jokowi kerja kerja kerja omong doang
UgyXkYnGFD-T1_s7skV4AaABAg,@Rio-zg8jt,2025-05-17 06:10:39+00:00,George Soros  😂😂kompor halus,george soros kompor halus
UgyWS6_DvVyGcgMlSo14AaABAg,@Anngrmdhn,2025-05-17 06:10:38+00:00,Kdm di samain dengan jokowi emang kdm kalo di tanya ga diem2 mulu kaya si jokowi kalo di tanya pasti di jawab bahkan tanpa teks😂,kdm samain jokowi kdm kalo diam mulu kayak sih jokowi kalo teks
Ugx1v6J3CZFbLJEE9_x4AaABAg,@ikamnacal9588,2025-05-17 06:10:35+00:00,"Jhos Soros ,, 😅",jhos soros
UgwF7B-Gj1fydHhsWZV4AaABAg,@Rio-zg8jt,2025-05-17 06:10:28+00:00,George Soros  😂😂kompor halus,george soros kompor halus
Ugy5OvptVnp6c81co8p4AaABAg,@mhasbiasshiddiqi9341,2025-05-17 06:10:28+00:00,Banyak bau2 kesyirikan,bau kesyirikan
UgxvSACiW2WYqmSmSlZ4AaABAg,@cakituluah9049,2025-05-17 06:10:27+00:00,Kita lihat kinerja nya buat rakyat banyak bukan yg sekedar nyebur dikali.,lihat kinerja nya rakyat sekedar mencebur dikali
UgwzLwS5JGd99CDabah4AaABAg,@risya-s5t,2025-05-17 06:10:25+00:00,"Klo berpihak ke rakyat, rakyat akan mendukung",kalo berpihak rakyat rakyat mendukung
UgwI3okhR3XjtJHVv2R4AaABAg,@quotetrending.atalimofficial,2025-05-17 06:10:24+00:00,"Indonesia juga membutuhkan orang2 yang beradab, apa susahnya sih ngomong Pak, atau Kang bukan langsung nama.
Emang yang di panggil nama itu adik mu???????",indonesia membutuhkan orang beradab susahnya sih mengomong kang langsung nama panggil nama adik mu
UgwMvXAUnt85Y5PzpkR4AaABAg,@infinityprogress9117,2025-05-17 06:10:21+00:00,Rakyat Indonesia jgn sampai terhipnotis tertipu 2x oleh berhala pencitraan yg muncul dari gorong gorong,rakyat indonesia terhipnotis tertipu kali berhala pencitraan muncul gorong gorong
UgwXxd6oHMZ6TBt6C9B4AaABAg,@Rio-zg8jt,2025-05-17 06:10:18+00:00,George Soros  😂😂kompor halus,george soros kompor halus
UgyeDNeihiPc3ScdOUJ4AaABAg,@Lemon-p9p,2025-05-17 06:10:16+00:00,Udah kapok dipimpin oleh orang orang yang hanya pencitraan,kapok dipimpin orang orang pencitraan
UgyaeEaYXGJ7pJk1LHx4AaABAg,@jenrysinaga3158,2025-05-17 06:10:12+00:00,kak cica sedang mendidik junior xixixi,kak cica mendidik junior xixixi
UgzPkpMRB0UaojmUSN14AaABAg,@Bujaermundur,2025-05-17 06:10:12+00:00,Barisan orang sakit hati,barisan orang sakit hati
Ugwsl1aZmZ94PjDqWCJ4AaABAg,@Rio-zg8jt,2025-05-17 06:10:06+00:00,George Soros  😂😂kompor halus,george soros kompor halus
Ugw8XoC0UUFfM_AUHqV4AaABAg,@siwirahmadisadana3332,2025-05-17 06:13:13+00:00,"Pemimpin yg membangun dinasti belum sadar arti demokrasi dan kesetaraan hak setiap anak bangsa dan prinsip meritokrasi.
Pemimpin sejati menghindari populisme, menghindari membangun citra diri serta tidak berkepentingan mendesign diri untuk jadi pemimpin. Pemimpin sejati sesungguhnya tak pernah  ingin jadi penguasa ataupun pimpinan.",pemimpin membangun dinasti sadar arti demokrasi kesetaraan hak anak bangsa prinsip meritokrasi pemimpin sejati menghindari populisme menghindari membangun citra berkepentingan mendesign pemimpin pemimpin sejati sesungguhnya penguasa pimpinan
UgyoLul_CKHoQJeX-zh4AaABAg,@ridgeone9153,2025-05-17 06:10:01+00:00,"KDM & Mulyono jauh panggang dr api. KDM tdk ujuk2,bisa di telusuri dgn mudah. Setidaknya KDM sbg pemimpin melakukan bahkan tdk segan2 berkorban hingga sekarang & sdh sejak lama, bukan tokoh yg ujuk2. Soal ada pro kontra biasa,drpd cm omon2 atau berbohong demi agar populis. Pemimpin wajib brani melawan arus selama amanah,selebihnya Tuhan yg menyempurnakan. Klo tdk bisa bermanfaat bagi byk org, setidaknya jgn menyakiti org. 
Negri ini sdh lelah dgn byknya org2 yg egois & penuh teori/ omon2. Semoga NKRI msh dlm Sayang Tuhan YME.",kdm mulyono panggang api kdm ujuk telusuri mudah kdm pemimpin segan berkorban tokoh ujuk pro kontra omon berbohong populis pemimpin wajib berani melawan arus amanah selebihnya tuhan menyempurnakan kalo bermanfaat orang menyakiti orang negeri lelah byknya orang egois penuh teori omon semoga nkri sayang tuhan yme
UgyWdwRcPKO35EIlnwp4AaABAg,@lilisutardi4713,2025-05-17 06:10:00+00:00,"Ko tanya saya ....itu kata2 mulyono
Beda dgn kdm di tanya apapun pasti jawab",mulyono beda kdm apapun
UgyyvYa-O0bpOpG49EF4AaABAg,@Rio-zg8jt,2025-05-17 06:09:58+00:00,George Soros  😂😂kompor halus,george soros kompor halus
Ugy8y30gK3h4s0qCYSF4AaABAg,@widodocebongbalap,2025-05-17 06:09:50+00:00,Hahaha.. Tatapan SuperPramMan  kek cyclop! 😂😂😂 cica pake kawat gigi sekarang? 😂,hahaha tatapan superpramman kayak cyclop cica pakai kawat gigi
UgwGBIMg641P9smIDZ14AaABAg,@ekop6399,2025-05-17 06:09:45+00:00,"Kebijakan penggunaan apbd oleh KDM tidak disenangi oleh PNS, politisi, LSM, mafia anggaran karena tidak bagi2 tetapi berdasarkan skala prioritas shg mereka kekurangan pendapatan fee.",kebijakan penggunaan apbd kdm disenangi pns politisi lsm mafia anggaran berdasarkan skala prioritas shg kekurangan pendapatan fee
UgwzS7lNaRIgatDnlyl4AaABAg,@TizarBerandalan21,2025-05-17 06:09:38+00:00,"KDM BEDA SAMA MULYONO, SAYA PERNAH KETEMU DN NGOBROL SEWAKTU KDM MASIH JADI BUPATI. TINDAAKAN SAMA OMONGANNYA MAASIH SAMA DENGAN HARI INI. SEMOGA AJA LAAH",kdm beda mulyono ketemu mengobrol kdm bupati tindaakan omongannya maasih semoga laah
UgzOiTeI6AE4vDoejBF4AaABAg,@DiarySantuyTv,2025-05-17 06:09:26+00:00,Jokowi sama KDM... beda kelas bos... KDM Bapa aing,jokowi kdm beda kelas bos kdm bapa aing
UgxWESJ9oRwnAdArx2x4AaABAg,@gilerasetiawan,2025-05-17 06:09:25+00:00,Jangan kita jatuh ke lubang yang sama 2014,jatuh lubang
UgxFDgNP6lohjvWjk_p4AaABAg,@Paksand,2025-05-17 06:09:18+00:00,Inti yah..biar bagaimana politik yah..klw untuk kemajuan rakyat miskin dan terbukti..rakyat makmur..itulah yg JD harapan rakyat..❤❤❤,inti ya biar politik ya kemajuan rakyat miskin terbukti rakyat makmur harapan rakyat
Ugz7ATcs7auML0a8iJt4AaABAg,@dirgastwn,2025-05-17 06:09:12+00:00,"Setuju dengan statement Uncle Pram mengenai sikap Tempo terhadap KDM sejauh ini. Terima kasih, Bocor Alus Politik..",setuju statement uncle pram sikap tempo kdm terima kasih bocor alus politik
Ugwj-R_QpGNyPgE0xLt4AaABAg,@kangfatah2959,2025-05-17 06:09:08+00:00,"Tempo = media george soros
Pdip = partai george soros",tempo media george soros pdip partai george soros
UgxYXHY06bhM4cvvqLB4AaABAg,@Navara13,2025-05-17 06:09:06+00:00,Saya tetangganya KDM di lembur Pakuan Subang,tetangganya kdm lembur pakuan subang
UgyCysEjTAL-8f9PU9t4AaABAg,@PanduBiasramadhan,2025-05-17 06:08:57+00:00,"Walaupun sama2 framing ""merakyat"" tp gue lihat approachnya beda, Mulyono itu banyak janji yang ga kebukti tp KDM track record janji/programnya jalan semua dan salam waktu singkat. Lbh satset lah sama omongannya, gaya bicaranya jg lbh lugas jauh drpada mulyono",framing merakyat gue lihat approachnya beda mulyono janji terbukti kdm track record janji programnya jalan salam singkat satset omongannya gaya bicaranya lugas mulyono
Ugy8x5QJhvp97edt1MR4AaABAg,@Riniiskandar91,2025-05-17 06:08:52+00:00,bad news is good news....,bad news is good news
Ugy-0IbuRZ8qcgEHW2p4AaABAg,@siaran-TG,2025-05-17 06:08:45+00:00,"Kalau ni orang beneran kepilih 2029, beneran deh orang Indonesia adalah orang paling jenius di seluruh jagad raya",orang benaran kepilih benaran deh orang indonesia orang jenius jagad raya
UgxtfYo4tlgzT4833Ah4AaABAg,@dikyma_4,2025-05-17 06:08:43+00:00,KDM temennya aguan pagar laut,kdm temannya aguan pagar laut
UgzbHLLUIWwMDGWvaYp4AaABAg,@widjanarkoadhiepratana4955,2025-05-17 06:08:35+00:00,Lho...mbak siska koq kurus wajah tirus.habis sakit yaaa,lho mbak siska kurus wajah tirus habis sakit ya
Ugyu-jE0LFF_KK8etZd4AaABAg,@roedideh1857,2025-05-17 06:09:31+00:00,"Manusia bisa berubah atau berpura""! 
Please jangan mencintai sesuatu secara berlebihan. Kita sudah tertipu 10 thn jgn sampai terulang lagi.
Negara ini membutuhkan pemimpin cerdas dan solutif bukan populis.",manusia berubah berpura please mencintai tertipu terulang negara membutuhkan pemimpin cerdas solutif populis
UgzU_BYW3DbZgjFjIvZ4AaABAg,@Redmia2-cd1rf,2025-05-17 06:08:25+00:00,Alhamdulillah negeri ini diberikan manusia terbaik untuk memimpin negeri ini,alhamdulillah negeri manusia terbaik memimpin negeri
UgwnW6R9d9kjCVh21Q14AaABAg,@abusidiq5981,2025-05-17 06:08:23+00:00,"Pesen aja buat masyarakat.. jangan gampang fanantik sama pejabat. Ada udang di balik bakwan biasanya 😄
Kan udah ada contoh nya si mul 😬",pesan masyarakat gampang fanantik pejabat udang bakwan contoh nya sih mul
UgwbFqiZCJlOfxSgzFd4AaABAg,@MaulanaPitung,2025-05-17 06:08:17+00:00,MUDAH MUDAHAN KDM BUKAN HANYA PENCITRAAN SEPERTI JOKOWI,mudah mudahan kdm pencitraan jokowi
Ugz7qCXe4Z7IkcVgvtB4AaABAg,@fuskeyfuskey9899,2025-05-17 06:08:01+00:00,Gubernur drama,gubernur drama
UgzaIBUfVYSMyAsTp_h4AaABAg,@fansjordi,2025-05-17 06:07:58+00:00,"Great KDM, Shame on you PDIP",great kdm shame on you pdip
